user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
156271246.0,0.0,0,0
156274884.0,0.0,0,0
156286815.0,0.0,0,0
156297441.0,0.0,0,3
156303898.0,0.0,0,0
156321775.0,0.0,0,0
156343742.0,0.0,0,0
156373246.0,0.0,0,0
156379077.0,0.0,0,10
156382881.0,0.0,0,0
156407138.0,0.0,0,0
156407373.0,0.0,0,5
156426681.0,0.2857142857142857,2,7
156440750.0,0.0,0,0
156460514.0,0.0,0,0
156493428.0,0.0,0,0
156494774.0,1.0,1,1
156506614.0,0.0,0,0
156565178.0,0.06896551724137931,2,29
156578722.0,0.0,0,0
156615447.0,0.125,1,8
156617310.0,0.0,0,0
156619742.0,0.0,0,1
156639838.0,0.0,0,0
156669447.0,0.0,0,0
156675178.0,0.1111111111111111,2,18
156689404.0,0.0,0,0
156733822.0,0.0,0,0
156748261.0,0.0,0,1
156778965.0,0.0,0,0
156787969.0,0.0,0,1
156799348.0,0.0,0,2
156818121.0,0.1111111111111111,2,18
156821142.0,0.0,0,2
156831526.0,0.0,0,2
156859477.0,0.0,0,0
156879739.0,0.0,0,5
156904436.0,0.0,0,0
156941467.0,1.0,1,1
156946266.0,0.5,1,2
156965566.0,0.0,0,4
157003504.0,0.0,0,0
157047851.0,0.0,0,0
157058673.0,0.0,0,3
157080495.0,0.0,0,10
157095466.0,0.0,0,4
157104680.0,0.0,0,0
157109900.0,0.0,0,0
157141574.0,0.0,0,0
157193017.0,0.0,0,4
157235483.0,0.0,0,10
157275758.0,0.0,0,5
157314597.0,0.0,0,0
157333988.0,0.0,0,0
157338877.0,0.0,0,2
157341587.0,0.0,0,12
157362930.0,0.0,0,0
157391838.0,0.0,0,1
157414627.0,0.0,0,0
157469247.0,0.6,3,5
157530604.0,0.0,0,1
157569705.0,0.0,0,3
157578481.0,0.0,0,0
157598403.0,0.0,0,0
157636450.0,0.0,0,39
157692363.0,0.0,0,1
157694162.0,0.0,0,0
157741885.0,0.0,0,0
157766388.0,0.0,0,4
157811997.0,0.0,0,3
157860100.0,0.0,0,0
157887709.0,0.0,0,0
157899431.0,0.0,0,5
157899889.0,0.0,0,0
157906181.0,0.0,0,0
158000494.0,0.0,0,0
158005818.0,0.0,0,0
158121917.0,0.0,0,0
158136134.0,0.0,0,0
158136791.0,0.0,0,8
158159336.0,0.0,0,3
158173228.0,0.0,0,2
158195187.0,0.0,0,0
158211774.0,0.0,0,0
158237531.0,0.0,0,0
158260880.0,0.0,0,0
158265363.0,0.0,0,0
158267574.0,0.0,0,0
158277459.0,0.0,0,3
158324196.0,0.0,0,2
158333599.0,0.0,0,0
158363887.0,0.0,0,1
158383365.0,0.0,0,0
158429732.0,0.0,0,1
158447093.0,0.0,0,0
158469748.0,0.0,0,0
158476996.0,0.0,0,6
158481258.0,0.0,0,8
158481852.0,0.0,0,0
158495272.0,0.0,0,2
158496230.0,0.0,0,0
158510672.0,0.0,0,0
158561350.0,0.0,0,0
158576100.0,0.0,0,2
158601180.0,0.0,0,0
158608850.0,0.0,0,5
158620881.0,0.0,0,3
158655503.0,0.0,0,0
158693714.0,0.0,0,0
158712831.0,0.0,0,0
158799099.0,0.0,0,0
158828239.0,0.0,0,0
158866144.0,0.0,0,0
158876958.0,0.0,0,0
158877899.0,0.0,0,1
158891314.0,0.0,0,1
158899877.0,0.0,0,0
158923194.0,0.0,0,0
158944454.0,0.0,0,2
158952821.0,0.0,0,1
158959728.0,0.0,0,0
158974308.0,0.2,1,5
159012617.0,0.0,0,0
159077305.0,0.14285714285714285,1,7
159086542.0,0.0,0,0
159114904.0,0.0,0,11
159129006.0,0.0,0,3
159139948.0,0.0,0,0
159152280.0,0.0,0,0
159158411.0,0.0,0,0
159190291.0,0.0,0,0
159211669.0,0.0,0,0
159248043.0,0.0,0,1
159277759.0,0.0,0,0
159283849.0,0.0,0,0
159365538.0,0.0,0,1
159371621.0,0.0,0,21
159374866.0,0.0,0,0
159389512.0,0.0,0,0
159398853.0,0.0,0,0
159411437.0,0.0,0,4
159416133.0,0.0,0,0
159424645.0,0.0,0,2
159428605.0,0.08333333333333333,1,12
159458198.0,0.0,0,0
159484357.0,0.0,0,6
159512099.0,0.0,0,0
159515274.0,0.0,0,0
159524722.0,0.0,0,1
159531216.0,0.0,0,0
159535257.0,0.0,0,1
159570497.0,0.0,0,1
159582514.0,0.0,0,0
159595237.0,0.0,0,0
159647844.0,0.0,0,0
159651274.0,0.0,0,0
159654421.0,0.0,0,0
159677499.0,0.0,0,6
159683231.0,0.0,0,0
159688146.0,0.0,0,2
159694986.0,0.0,0,0
159724167.0,0.0,0,0
159726428.0,0.0,0,2
159734412.0,0.0,0,0
159741914.0,0.0,0,0
159777976.0,0.0,0,0
159780220.0,0.0,0,0
159795622.0,0.0,0,0
159800136.0,0.0,0,35
159812802.0,0.0,0,1
159814545.0,0.0,0,0
159835968.0,0.0,0,0
159841516.0,0.0,0,0
159842342.0,0.0,0,0
159844178.0,0.0,0,0
159850817.0,0.0,0,0
159852613.0,0.0,0,1
159853048.0,0.0,0,1
159865370.0,0.0,0,1
159867966.0,0.0,0,0
159888236.0,0.0,0,1
159922493.0,0.0,0,1
159936874.0,0.0,0,0
159946174.0,0.0,0,1
159960477.0,0.0,0,0
159983691.0,0.0,0,0
159994178.0,0.0,0,5
159995376.0,0.0,0,0
160029841.0,0.0,0,0
160036273.0,0.0,0,0
160042745.0,0.0,0,2
160055758.0,1.0,1,1
160139917.0,0.0,0,0
160162882.0,0.0,0,1
160264413.0,0.0,0,0
160288335.0,0.0,0,6
160288543.0,0.0,0,1
160299889.0,0.0,0,3
160310816.0,0.0,0,0
160364257.0,0.0,0,0
160373639.0,0.5,1,2
160427210.0,0.0,0,5
160430559.0,0.0,0,0
160433170.0,0.0,0,0
160453177.0,0.0,0,0
160461131.0,0.0,0,1
160469883.0,0.0,0,2
160550083.0,0.0,0,0
160598077.0,0.0,0,0
160601937.0,0.0,0,0
160620803.0,0.0,0,0
160640171.0,0.0,0,1
160649706.0,0.0,0,0
160653177.0,0.0,0,0
160673726.0,0.0,0,0
160725611.0,0.0,0,0
160732832.0,0.0,0,1
160749747.0,0.0,0,2
160767652.0,0.0,0,1
160776422.0,0.0,0,0
160791508.0,0.0,0,2
160806303.0,0.0,0,0
160819372.0,0.0,0,0
160831523.0,0.0,0,0
160844169.0,0.0,0,0
160883669.0,0.2,2,10
160887309.0,0.0,0,2
160922242.0,1.0,2,2
160928826.0,0.0,0,1
160937329.0,0.0,0,0
160965612.0,0.0,0,3
160993265.0,0.0,0,0
161007736.0,0.0,0,1
161013852.0,0.0,0,10
161046658.0,0.0,0,0
161062314.0,0.0,0,3
161063960.0,0.0,0,1
161076041.0,0.0,0,0
161084061.0,0.0,0,0
161084485.0,0.0,0,0
161085459.0,0.0,0,1
161085944.0,0.0,0,0
161103820.0,0.0,0,1
161117453.0,0.0,0,0
161139120.0,0.0,0,1
161140815.0,0.0,0,0
161186800.0,0.0,0,0
161211955.0,0.0,0,3
161220142.0,0.0,0,0
161234634.0,0.0,0,0
161240367.0,0.0,0,1
161241228.0,0.0,0,0
161248480.0,0.0,0,1
161275092.0,0.0,0,0
161309693.0,0.0,0,2
161338471.0,0.0,0,2
161339015.0,0.0,0,0
161361254.0,0.0,0,1
161366228.0,0.0,0,6
161383225.0,0.0,0,0
161384593.0,0.0,0,4
161405419.0,0.0,0,2
161408431.0,0.0,0,0
161411713.0,0.0,0,0
161420779.0,0.0,0,0
161428298.0,0.0,0,0
161444156.0,0.0,0,1
161504500.0,0.0,0,0
161535358.0,0.0,0,0
161601485.0,0.0,0,0
161615012.0,0.0,0,0
161623464.0,0.0,0,4
161632348.0,0.0,0,0
161632739.0,0.5,1,2
161633525.0,0.0,0,0
161634552.0,0.0,0,0
161637382.0,0.0,0,0
161654643.0,0.0,0,0
161657866.0,0.0,0,0
161659407.0,0.0,0,7
161663718.0,0.0,0,3
161666011.0,0.0,0,0
161671285.0,0.0,0,0
161672514.0,0.0,0,0
161759944.0,0.0,0,3
161772384.0,0.0,0,7
161777161.0,0.0,0,0
161811523.0,0.0,0,3
161816812.0,0.0,0,15
161816929.0,0.0,0,0
161896440.0,0.0,0,6
161919513.0,0.0,0,0
161936923.0,0.0,0,0
161964288.0,0.0,0,0
161974027.0,0.0,0,0
161978121.0,0.0,0,0
161991221.0,0.0,0,16
162024985.0,0.0,0,0
162068651.0,0.0,0,1
162076421.0,0.0,0,2
162081645.0,0.0,0,6
162179350.0,0.0,0,0
162179898.0,0.0,0,0
162214363.0,0.0,0,6
162288536.0,0.0,0,23
162298430.0,0.0,0,0
162319568.0,0.0,0,4
162319690.0,0.0,0,2
162321309.0,0.0,0,0
162370266.0,0.0,0,3
162396225.0,0.0,0,0
162421622.0,0.0,0,14
162446312.0,0.0,0,0
162453723.0,0.0,0,9
162479816.0,0.0,0,0
162512492.0,0.0,0,0
162543176.0,0.0,0,2
162580876.0,0.0,0,2
162582760.0,0.0,0,0
162649407.0,0.0,0,1
162653477.0,0.0,0,0
162654590.0,0.0,0,0
162661783.0,0.0,0,0
162663266.0,0.0,0,0
162692942.0,0.0,0,0
162735255.0,0.0,0,0
162740609.0,0.0,0,3
162747179.0,0.0,0,0
162748673.0,0.0,0,0
162763644.0,0.0,0,0
162787304.0,0.0,0,0
162797154.0,0.0,0,0
162809784.0,0.0,0,1
162844395.0,0.0,0,0
162894140.0,0.0,0,0
162894458.0,0.0,0,0
162894582.0,0.0,0,0
162962869.0,0.0,0,0
162985705.0,0.0,0,1
162999869.0,0.0,0,0
163001223.0,0.0,0,1
163027169.0,0.0,0,0
163043651.0,0.0,0,0
163073929.0,0.0,0,0
163086238.0,0.0,0,0
163114751.0,0.0,0,1
163137081.0,0.0,0,0
163140792.0,0.0,0,7
163158659.0,0.0,0,0
163160256.0,0.0,0,0
163162333.0,0.0,0,12
163235405.0,0.0,0,0
163237086.0,0.0,0,0
163275488.0,0.0,0,0
163281091.0,0.0,0,4
163293998.0,0.0,0,0
163294758.0,0.0,0,0
163296745.0,0.0,0,0
163308692.0,0.0,0,3
163349712.0,0.0,0,0
163360656.0,0.0,0,0
163361275.0,0.0,0,0
163393202.0,0.0,0,2
163415496.0,0.0,0,3
163432200.0,0.0,0,14
163577217.0,0.0,0,0
163617342.0,0.0,0,3
163662283.0,0.0,0,0
163669475.0,0.0,0,6
163671750.0,0.0,0,0
163681731.0,0.0,0,0
163681838.0,0.0,0,0
163690628.0,0.0,0,0
163712958.0,0.08333333333333333,1,12
163769277.0,0.0,0,0
163783296.0,0.0,0,0
163789845.0,0.0,0,0
163801892.0,0.0,0,0
163813292.0,0.0,0,0
163815861.0,0.0,0,0
163861892.0,0.0,0,0
163867033.0,0.0,0,0
163874774.0,0.0,0,0
163896673.0,0.0,0,3
163922403.0,0.0,0,0
163930591.0,0.0,0,17
163968268.0,0.0,0,1
163972488.0,0.0,0,7
164010859.0,0.0,0,0
164097534.0,0.0,0,2
164183599.0,0.0,0,0
164196144.0,0.0,0,0
164271888.0,0.0,0,0
164275046.0,0.0,0,0
164296368.0,0.0,0,3
164318687.0,0.0,0,10
164370352.0,0.0,0,1
164399809.0,0.0,0,0
164454723.0,1.0,1,1
164473026.0,0.0,0,0
164475918.0,0.0,0,6
164478205.0,0.0,0,0
164511211.0,0.08333333333333333,1,12
164543231.0,0.0,0,2
164561444.0,0.0,0,3
164591420.0,0.0,0,0
164611728.0,0.0,0,0
164629829.0,0.0,0,0
164633248.0,0.0,0,1
164643993.0,0.0,0,0
164662285.0,0.0,0,1
164663996.0,0.0,0,0
164695293.0,0.0,0,2
164699741.0,0.0,0,0
164711200.0,0.0,0,0
164722578.0,0.0,0,0
164733781.0,0.0,0,0
164761364.0,0.0,0,6
164772402.0,0.0,0,0
164796966.0,0.0,0,0
164805863.0,0.0,0,3
164817484.0,0.0,0,0
164820245.0,0.0,0,4
164865114.0,0.0,0,0
164873736.0,1.0,1,1
164927653.0,0.0,0,0
164939568.0,0.0,0,0
164948794.0,0.0,0,0
164961511.0,0.0,0,1
165025638.0,0.0,0,0
165031107.0,0.0,0,0
165034415.0,0.0,0,0
165043954.0,0.0,0,0
165065938.0,0.0,0,0
165071607.0,0.0,0,0
165073598.0,0.0,0,7
165081137.0,0.0,0,1
165096054.0,0.0,0,0
165101762.0,0.0,0,10
165104721.0,0.0,0,0
165130273.0,0.0,0,0
165130491.0,0.0,0,0
165188589.0,0.0,0,0
165192959.0,0.0,0,0
165210999.0,0.0,0,1
165216297.0,0.0,0,0
165216496.0,0.0,0,17
165239864.0,0.0,0,3
165240612.0,0.0,0,2
165264315.0,0.0,0,0
165269326.0,0.0,0,0
165353535.0,0.0,0,7
165356998.0,0.0,0,1
165382705.0,0.0,0,0
165387305.0,0.0,0,1
165480423.0,0.0,0,0
165510738.0,0.0,0,0
165523661.0,0.0,0,0
165526290.0,0.0,0,0
165565786.0,0.0,0,0
165580763.0,0.0,0,0
165584237.0,0.0,0,0
165608075.0,0.0,0,1
165609158.0,0.0,0,0
165644384.0,0.0,0,0
165645559.0,0.0,0,0
165683591.0,0.0,0,0
165691348.0,0.0,0,2
165695811.0,0.0,0,0
165742641.0,0.0,0,0
165750725.0,0.0,0,0
165755355.0,0.0,0,16
165760407.0,0.0,0,0
165779930.0,0.0,0,9
165793116.0,0.0,0,0
165842250.0,0.0,0,0
165851692.0,0.0,0,0
165851788.0,0.0,0,3
165877735.0,0.0,0,0
165906966.0,0.0,0,0
165907900.0,0.0,0,0
165945338.0,0.0,0,0
165951090.0,0.0,0,0
166008897.0,0.0,0,0
166048025.0,0.0,0,1
166051525.0,0.0,0,0
166081897.0,0.0,0,0
166084307.0,0.0,0,2
166119884.0,0.0,0,0
166125977.0,0.0,0,1
166136937.0,0.0,0,0
166149095.0,0.0,0,4
166224568.0,0.16666666666666666,1,6
166228529.0,0.0,0,5
166234928.0,0.0,0,0
166242802.0,0.0,0,0
166243691.0,0.0,0,0
166267643.0,0.0,0,0
166271195.0,0.0,0,0
166288511.0,0.0,0,0
166295260.0,0.0,0,0
166305056.0,0.0,0,0
166318971.0,0.0,0,0
166374827.0,0.0,0,3
166385573.0,0.0,0,3
166391678.0,0.0,0,0
166405828.0,0.0,0,0
166439004.0,0.0,0,1
166478332.0,0.0,0,0
166539261.0,0.0,0,1
166545912.0,0.0,0,1
166547657.0,0.0,0,0
166554789.0,0.0,0,0
166564620.0,0.0,0,0
166590150.0,0.0,0,0
166598655.0,0.0,0,0
166604341.0,0.0,0,1
166639984.0,0.0,0,0
166654761.0,0.0,0,0
166656680.0,0.0,0,1
166669789.0,0.07142857142857142,2,28
166689541.0,0.0,0,0
166705920.0,0.0,0,3
166747492.0,0.0,0,0
166753156.0,0.0,0,3
166811621.0,0.0,0,0
166841848.0,0.0,0,0
166858869.0,0.0,0,0
166863117.0,0.0,0,30
166880158.0,0.25,1,4
166899607.0,0.0,0,0
166907146.0,0.0,0,0
166927601.0,0.0,0,7
167013261.0,0.2857142857142857,2,7
167013460.0,0.0,0,0
167017825.0,0.0,0,3
167093760.0,0.0,0,0
167106826.0,0.0,0,1
167108328.0,0.0,0,0
167118460.0,0.0,0,10
167153680.0,0.0,0,1
167167647.0,0.08333333333333333,1,12
167184744.0,0.0,0,0
167193350.0,0.0,0,0
167194020.0,0.0,0,8
167202599.0,0.0,0,3
167233270.0,0.0,0,0
167277296.0,0.0,0,2
167291533.0,0.0,0,0
167302978.0,0.0,0,0
167311640.0,0.0,0,0
167333229.0,0.0,0,1
167343650.0,0.0,0,0
167360036.0,0.0,0,0
167362888.0,0.0,0,0
167364183.0,0.0,0,0
167374754.0,0.0,0,0
167385563.0,0.0,0,0
167417654.0,0.0,0,2
167418202.0,0.0,0,0
167418588.0,0.0,0,0
167439688.0,0.0,0,0
167441059.0,0.0,0,0
167443514.0,0.0,0,0
167460926.0,0.0,0,0
167524538.0,0.0,0,0
167575590.0,0.0,0,0
167632411.0,0.0,0,0
167642460.0,0.0,0,0
167680474.0,0.0,0,0
167738438.0,0.0,0,0
167741133.0,0.0,0,0
167749301.0,0.0,0,0
167752146.0,0.0,0,0
167759366.0,0.0,0,0
167785065.0,0.0,0,2
167806571.0,0.0,0,0
167815968.0,0.0,0,12
167874227.0,0.0,0,1
167879489.0,0.0,0,0
167901416.0,0.25,1,4
167903990.0,0.0,0,0
167919935.0,0.0,0,0
167935300.0,0.0,0,0
167943113.0,0.0,0,0
167952671.0,0.0,0,0
167957216.0,0.0,0,0
167985276.0,0.3333333333333333,1,3
168011250.0,0.0,0,0
168031436.0,0.0,0,7
168035720.0,0.0,0,0
168041218.0,0.0,0,0
168053527.0,0.1,1,10
168057618.0,0.0,0,0
168069262.0,0.0,0,1
168082750.0,0.0,0,1
168087108.0,0.0,0,1
168094655.0,0.0,0,1
168135178.0,0.0,0,0
168152540.0,0.0,0,2
168163793.0,0.0,0,16
168201193.0,0.0,0,0
168244631.0,0.14285714285714285,2,14
168324795.0,0.06666666666666667,1,15
168349102.0,0.0,0,1
168365851.0,0.0,0,0
168375605.0,0.0,0,1
168377116.0,0.0,0,1
168517892.0,0.0,0,0
168539881.0,0.0,0,7
168546873.0,0.0,0,0
168571967.0,0.0,0,1
168574527.0,0.0,0,0
168576745.0,0.0,0,0
168598497.0,1.0,1,1
168641975.0,0.0,0,5
168667709.0,0.0,0,0
168688983.0,0.0,0,0
168703116.0,0.0,0,0
168726386.0,0.0,0,3
168732483.0,0.0,0,3
168733900.0,0.0,0,0
168753571.0,0.0,0,0
168754318.0,0.0,0,0
168771588.0,0.0,0,5
168786245.0,0.0,0,1
168791218.0,0.0,0,0
168802795.0,0.0,0,2
168828396.0,0.0,0,0
168839130.0,0.0,0,0
168845004.0,0.0,0,0
168881981.0,0.2,1,5
168882105.0,0.0,0,1
168900284.0,0.0,0,0
168925642.0,0.0,0,0
168985094.0,0.0,0,0
169006311.0,0.0,0,0
169006380.0,0.0,0,1
169054646.0,0.0,0,2
169061944.0,0.0,0,0
169066259.0,0.0,0,0
169159974.0,0.0,0,0
169183481.0,0.0,0,0
169218314.0,0.0,0,0
169223140.0,0.0,0,0
169225463.0,0.0,0,0
169250855.0,0.0,0,0
169254022.0,0.0,0,0
169258848.0,0.0,0,0
169277417.0,0.0,0,1
169308850.0,0.0,0,0
169337011.0,0.0,0,0
169344872.0,0.0,0,0
169358223.0,0.0,0,0
169414467.0,0.0,0,0
169427688.0,0.0,0,0
169506270.0,0.0,0,0
169517382.0,0.0,0,0
169529166.0,0.0,0,0
169560266.0,0.0,0,0
169576959.0,0.0,0,0
169577811.0,0.0,0,0
169653526.0,0.0,0,0
169684620.0,0.0,0,1
169688576.0,0.0,0,2
169771622.0,0.0,0,3
169798907.0,1.0,1,1
169808233.0,0.0,0,0
169815221.0,0.0,0,0
169845810.0,0.0,0,0
169851136.0,0.0,0,0
169890700.0,0.0,0,0
169902951.0,0.0,0,1
169919297.0,0.0,0,0
169929928.0,0.3333333333333333,1,3
169937489.0,0.0,0,0
169953184.0,0.0,0,0
169958335.0,0.0,0,0
169964396.0,0.0,0,0
170023764.0,0.0,0,0
170057163.0,0.0,0,0
170068207.0,0.0,0,18
170095814.0,0.0,0,1
170130950.0,0.0,0,0
170141925.0,0.0,0,0
170150668.0,0.0,0,0
170172944.0,0.0,0,7
170174457.0,0.0,0,0
170176187.0,0.0,0,0
170177311.0,0.0,0,0
170178539.0,0.0,0,0
170181678.0,0.0,0,0
170188540.0,0.0,0,0
170198088.0,0.0,0,2
170201716.0,0.0,0,10
170215786.0,0.0,0,7
170253449.0,0.0,0,0
170264961.0,0.0,0,1
170267441.0,0.0,0,1
170275839.0,1.0,1,1
170280436.0,0.0,0,0
170287829.0,0.0,0,0
170313294.0,0.0,0,0
170329549.0,0.0,0,1
170354414.0,0.0,0,0
170375966.0,0.0,0,0
170377069.0,0.0,0,3
170382539.0,0.25,1,4
170384573.0,0.0,0,0
170388829.0,0.0,0,0
170419820.0,0.0,0,0
170460109.0,0.0,0,13
170472320.0,0.0,0,0
170474212.0,0.0,0,2
170485590.0,0.0,0,18
170489182.0,0.0,0,0
170491009.0,0.0,0,5
170527593.0,0.0,0,0
170528231.0,0.0,0,0
170534098.0,0.0,0,0
170535102.0,0.0,0,0
170557064.0,0.0,0,0
170568173.0,0.0,0,0
170570863.0,0.0,0,0
170591712.0,0.0,0,8
170625356.0,0.0,0,0
170650631.0,0.0,0,0
170693945.0,0.0,0,0
170711828.0,0.0,0,1
170760116.0,0.0,0,0
170775754.0,0.0,0,0
170845790.0,0.0,0,0
170848836.0,0.0,0,0
170853969.0,0.0,0,1
170904528.0,0.0,0,3
170911456.0,0.0,0,1
170912768.0,0.0,0,0
170932173.0,0.0,0,0
170944796.0,0.0,0,0
170947678.0,0.0,0,1
170975218.0,0.0,0,0
170989668.0,0.0,0,0
171015775.0,0.2,1,5
171049445.0,0.0,0,0
171057893.0,0.0,0,0
171066425.0,0.0,0,0
171067153.0,0.0625,1,16
171087166.0,0.0,0,0
171107070.0,0.0,0,0
171160183.0,0.0,0,1
171216006.0,0.0,0,0
171252939.0,0.0,0,0
171265504.0,0.0,0,0
171266433.0,0.0,0,0
171280641.0,0.0,0,0
171308992.0,0.0,0,0
171315014.0,0.0,0,0
171375833.0,0.0,0,0
171383863.0,0.0,0,6
171400391.0,0.0,0,1
171418611.0,0.0,0,1
171452409.0,0.0,0,0
171462811.0,0.0,0,0
171509285.0,0.0,0,0
171512034.0,0.0,0,1
171527460.0,0.0,0,0
171541210.0,0.0,0,1
171580979.0,0.0,0,1
171594027.0,0.0,0,0
171611544.0,0.0,0,1
171626186.0,0.0,0,0
171665006.0,0.0,0,0
171681316.0,0.0,0,0
171691017.0,0.0,0,4
171726897.0,0.0,0,3
171759125.0,0.0,0,0
171765197.0,0.0,0,1
171773017.0,0.0,0,1
171795280.0,0.0,0,0
171846037.0,0.0,0,0
171847029.0,0.14285714285714285,1,7
171847702.0,0.0,0,0
171874166.0,0.0,0,0
171879643.0,1.0,1,1
171893056.0,0.0,0,0
171900219.0,0.0,0,0
171911285.0,0.0,0,0
171916530.0,0.0,0,0
171918937.0,0.0,0,0
171932001.0,0.0,0,0
171965445.0,0.0,0,1
171982044.0,0.0,0,0
172006888.0,0.0,0,0
172009351.0,0.0,0,0
172086978.0,0.0,0,0
172105480.0,0.0,0,0
172111265.0,0.0,0,2
172135798.0,0.0,0,1
172145195.0,0.0,0,1
172163675.0,0.0,0,0
172195770.0,0.0,0,0
172203679.0,0.0,0,1
172237313.0,0.0,0,0
172348107.0,0.0,0,0
172364852.0,0.0,0,0
172381385.0,0.0,0,3
172386260.0,0.0,0,1
172386568.0,0.0,0,0
172396268.0,0.0,0,0
172434236.0,0.0,0,9
172437595.0,0.0,0,0
172452539.0,0.0,0,0
172470005.0,0.2,1,5
172485624.0,0.0,0,0
172518437.0,0.0,0,26
172585885.0,0.0,0,0
172623126.0,0.0,0,0
172666220.0,0.0,0,1
172699566.0,0.0,0,0
172752250.0,0.0,0,0
172766915.0,0.0,0,0
172771532.0,0.0,0,6
172795625.0,0.0,0,2
172842461.0,1.0,1,1
172854515.0,0.0,0,1
172860957.0,0.0,0,0
172877288.0,0.0,0,0
172901122.0,0.0,0,3
172941662.0,0.0,0,1
172976494.0,0.0,0,0
173002032.0,0.0,0,0
173003298.0,0.0,0,0
173046677.0,0.0,0,1
173051184.0,0.0,0,0
173102243.0,0.0,0,1
173114158.0,0.0,0,0
173133960.0,0.0,0,0
173168090.0,0.0,0,0
173179969.0,0.0,0,0
173194267.0,0.0,0,0
173249224.0,0.5,1,2
173256445.0,0.0,0,0
173266809.0,0.0,0,0
173273313.0,0.0,0,1
173299790.0,0.0,0,0
173344308.0,0.0,0,0
173382820.0,0.0,0,0
173394554.0,0.0,0,0
173433898.0,0.0,0,0
173434036.0,0.0,0,5
173447731.0,0.0,0,0
173453295.0,0.0,0,2
173457000.0,0.0,0,0
173507150.0,0.0,0,0
173558102.0,0.0,0,0
173606939.0,0.0,0,0
173644000.0,0.0,0,0
173649791.0,0.0,0,2
173658892.0,0.0,0,0
173692133.0,0.0,0,0
173717751.0,0.0,0,0
173739924.0,0.0,0,0
173749431.0,0.0,0,0
173766396.0,0.0,0,0
173774528.0,0.0,0,1
173791228.0,0.0,0,0
173799068.0,0.0,0,1
173841416.0,0.0,0,0
173846745.0,0.0,0,1
173859218.0,0.0,0,1
173899197.0,0.0,0,0
173909336.0,0.0,0,0
173923903.0,0.0,0,0
173925846.0,0.0,0,0
173931686.0,0.0,0,1
173940259.0,0.0,0,6
173961100.0,0.0,0,0
173967126.0,0.0,0,0
174002551.0,0.0,0,6
174033209.0,0.0,0,0
174055973.0,0.0,0,0
174059182.0,0.0,0,1
174061897.0,0.0,0,1
174103314.0,0.0,0,0
174121221.0,0.0,0,0
174137629.0,0.0,0,9
174138275.0,0.0,0,0
174170835.0,0.0,0,1
174204642.0,0.0,0,0
174226719.0,0.09090909090909091,1,11
174266284.0,0.0,0,0
174276289.0,0.0,0,2
174287424.0,0.0,0,6
174341713.0,0.0,0,0
174342589.0,0.0,0,1
174386411.0,0.0,0,1
174415183.0,1.0,1,1
174445146.0,0.0,0,0
174459790.0,0.0,0,1
174479803.0,0.0,0,1
174507916.0,0.0,0,2
174522735.0,0.0,0,1
174585005.0,0.0,0,0
174624794.0,0.0,0,0
174633348.0,0.0,0,6
174652811.0,0.0,0,1
174654947.0,0.0,0,0
174674290.0,0.0,0,1
174681719.0,0.0,0,0
174689200.0,0.0,0,1
174698259.0,0.0,0,0
174709157.0,0.0,0,0
174716026.0,0.0,0,0
174716529.0,0.0,0,0
174762197.0,0.0,0,4
174813416.0,0.0,0,0
174838943.0,0.0,0,3
174853268.0,0.0,0,0
174874492.0,0.0,0,0
174896111.0,0.0,0,1
174907851.0,0.0,0,2
174923254.0,0.0,0,12
174965596.0,0.0,0,0
174991407.0,0.0,0,1
174997093.0,0.0,0,0
175001491.0,0.0,0,7
175003850.0,0.0,0,0
175012202.0,0.0,0,0
175026514.0,0.0,0,3
175033323.0,0.0,0,1
175044682.0,0.0,0,0
175063109.0,0.0,0,0
175087399.0,0.0,0,1
175128094.0,0.0,0,0
175143479.0,0.0,0,0
175150816.0,0.0,0,2
175187740.0,0.0,0,0
175193054.0,0.0,0,0
175223006.0,0.0,0,0
175249979.0,0.0,0,0
175263669.0,0.0,0,3
175270022.0,0.0,0,0
175290236.0,0.0,0,0
175345951.0,0.0,0,0
175358288.0,0.0,0,0
175423011.0,0.0,0,1
175430751.0,0.0,0,0
175447188.0,0.0,0,8
175450855.0,0.0,0,1
175460237.0,0.0,0,0
175471735.0,0.0,0,0
175526319.0,0.0,0,0
175612514.0,0.0,0,0
175675929.0,0.0,0,0
175690339.0,0.0,0,0
175711893.0,0.0,0,1
175738505.0,0.0,0,0
175794402.0,0.0,0,0
175806506.0,0.0,0,0
175806657.0,0.0,0,0
175820566.0,0.0,0,0
175831055.0,0.0,0,2
175835155.0,0.0,0,0
175836974.0,0.0,0,0
175849081.0,0.0,0,0
175918089.0,1.0,1,1
175941533.0,0.0,0,2
175945017.0,0.0,0,0
175948419.0,0.0,0,6
175959715.0,0.0,0,0
175963070.0,0.0,0,0
176021276.0,0.0,0,0
176033341.0,0.0,0,2
176096951.0,0.0,0,0
176103650.0,0.0,0,0
176135768.0,0.0,0,0
176150662.0,0.0,0,0
176177828.0,0.0,0,0
176197170.0,0.0,0,0
176215721.0,0.0,0,0
176223416.0,0.0,0,2
176225382.0,0.0,0,0
176238477.0,0.0,0,0
176261926.0,0.0,0,0
176271982.0,0.0,0,1
176284441.0,0.0,0,2
176306969.0,0.0,0,0
176318036.0,0.0,0,1
176322943.0,0.0,0,0
176354321.0,0.0,0,4
176402067.0,0.0,0,0
